station_id,stationname,date,daytype,rides
41120,35-Bronzeville-IIT,2023-12-27T00:00:00.000,W,492
40490,Grand/Milwaukee,2023-10-17T00:00:00.000,W,2044
40980,Harlem-Forest Park,2023-12-24T00:00:00.000,U,116
40180,Oak Park-Forest Park,2023-03-30T00:00:00.000,W,613
40550,Irving Park-O'Hare,2019-11-17T00:00:00.000,U,1619
40270,Main,2019-12-07T00:00:00.000,A,743
40280,Central-Lake,2024-03-02T00:00:00.000,A,905
40480,Cicero-Lake,2021-09-11T00:00:00.000,A,432
40690,Dempster,2020-06-19T00:00:00.000,W,159
41330,Montrose-O'Hare,2019-03-28T00:00:00.000,W,2707
40550,Irving Park-O'Hare,2021-01-07T00:00:00.000,W,1008
41690,Cermak-McCormick Place,2020-04-01T00:00:00.000,W,262
41290,Kimball,2022-11-26T00:00:00.000,A,1552
40980,Harlem-Forest Park,2020-05-23T00:00:00.000,A,155
40350,UIC-Halsted,2021-06-19T00:00:00.000,A,887
41450,Chicago/State,2019-10-10T00:00:00.000,W,15695
41230,47th-Dan Ryan,2024-10-06T00:00:00.000,U,891
40390,Forest Park,2022-07-08T00:00:00.000,W,1204
40160,LaSalle/Van Buren,2021-02-13T00:00:00.000,A,152
41500,Montrose-Brown,2024-05-30T00:00:00.000,W,1617
40370,Washington/Dearborn,2022-02-23T00:00:00.000,W,5125
41340,LaSalle,2021-01-01T00:00:00.000,U,147
40180,Oak Park-Forest Park,2023-12-14T00:00:00.000,W,588
40320,Division/Milwaukee,2019-06-15T00:00:00.000,A,3133
40270,Main,2024-03-17T00:00:00.000,U,297
40610,Ridgeland,2022-01-27T00:00:00.000,W,400
41240,Addison-O'Hare,2024-08-29T00:00:00.000,W,2028
40430,Clinton-Forest Park,2023-12-06T00:00:00.000,W,1865
41080,47th-South Elevated,2020-06-26T00:00:00.000,W,335
41420,Addison-North Main,2019-12-08T00:00:00.000,U,3673
40020,Harlem-Lake,2023-08-10T00:00:00.000,W,2241
41120,35-Bronzeville-IIT,2022-06-30T00:00:00.000,W,700
41700,Washington/Wabash,2021-01-07T00:00:00.000,W,2218
40660,Armitage,2020-07-01T00:00:00.000,W,515
40730,Washington/Wells,2021-07-24T00:00:00.000,A,793
41350,Oak Park-Lake,2024-03-01T00:00:00.000,W,648
40920,Pulaski-Forest Park,2023-01-03T00:00:00.000,W,775
40630,Clark/Division,2024-06-21T00:00:00.000,W,5389
41340,LaSalle,2019-03-23T00:00:00.000,A,1026
40630,Clark/Division,2024-03-18T00:00:00.000,W,4308
41380,Bryn Mawr,2024-01-13T00:00:00.000,A,946
41320,Belmont-North Main,2023-10-02T00:00:00.000,W,5886
41270,43rd,2022-12-08T00:00:00.000,W,545
41290,Kimball,2024-08-06T00:00:00.000,W,2567
41410,Chicago/Milwaukee,2022-08-12T00:00:00.000,W,1693
40460,Merchandise Mart,2020-11-25T00:00:00.000,W,534
41090,Monroe/State,2020-02-21T00:00:00.000,W,9655
41330,Montrose-O'Hare,2021-10-26T00:00:00.000,W,1000
41240,Addison-O'Hare,2022-04-20T00:00:00.000,W,1421
40710,Chicago/Franklin,2019-08-13T00:00:00.000,W,7271
40990,69th,2021-09-29T00:00:00.000,W,2113
40760,Granville,2020-06-16T00:00:00.000,W,608
40440,California-Cermak,2023-05-22T00:00:00.000,W,903
40180,Oak Park-Forest Park,2024-09-24T00:00:00.000,W,686
41670,Conservatory,2019-01-10T00:00:00.000,W,731
41130,Halsted-Orange,2024-12-02T00:00:00.000,W,1659
40540,Wilson,2019-07-20T00:00:00.000,A,4068
40590,Damen/Milwaukee,2023-04-16T00:00:00.000,U,1314
40850,Library,2023-02-20T00:00:00.000,W,1870
40580,54th/Cermak,2020-04-17T00:00:00.000,W,438
40190,Sox-35th-Dan Ryan,2019-03-01T00:00:00.000,W,3826
41270,43rd,2019-03-21T00:00:00.000,W,928
41340,LaSalle,2022-01-06T00:00:00.000,W,610
40440,California-Cermak,2019-08-30T00:00:00.000,W,1393
40190,Sox-35th-Dan Ryan,2023-06-15T00:00:00.000,W,1759
41180,Kedzie-Brown,2020-12-03T00:00:00.000,W,532
40440,California-Cermak,2024-10-11T00:00:00.000,W,1100
41330,Montrose-O'Hare,2019-03-06T00:00:00.000,W,2722
40130,51st,2020-01-12T00:00:00.000,U,333
40250,Kedzie-Homan-Forest Park,2023-11-10T00:00:00.000,W,734
41230,47th-Dan Ryan,2022-03-07T00:00:00.000,W,1079
41150,Kedzie-Midway,2022-02-14T00:00:00.000,W,1747
40240,79th,2019-01-10T00:00:00.000,W,5955
41050,Linden,2022-06-08T00:00:00.000,W,310
40580,54th/Cermak,2021-05-18T00:00:00.000,W,968
40430,Clinton-Forest Park,2021-03-04T00:00:00.000,W,527
40580,54th/Cermak,2019-12-21T00:00:00.000,A,1048
40880,Thorndale,2020-10-08T00:00:00.000,W,729
41330,Montrose-O'Hare,2024-02-06T00:00:00.000,W,1492
40770,Lawrence,2022-10-22T00:00:00.000,A,0
41240,Addison-O'Hare,2020-05-19T00:00:00.000,W,388
40270,Main,2022-08-05T00:00:00.000,W,660
40820,Rosemont,2022-09-12T00:00:00.000,W,3362
40230,Cumberland,2021-12-24T00:00:00.000,U,699
40360,Southport,2022-11-18T00:00:00.000,W,1601
40380,Clark/Lake,2024-03-13T00:00:00.000,W,9371
40890,O'Hare Airport,2019-08-24T00:00:00.000,A,9516
40890,O'Hare Airport,2019-10-21T00:00:00.000,W,11696
41050,Linden,2023-10-11T00:00:00.000,W,473
40600,Kostner,2023-08-04T00:00:00.000,W,303
41320,Belmont-North Main,2019-07-09T00:00:00.000,W,11378
41180,Kedzie-Brown,2023-10-07T00:00:00.000,A,1094
41260,Austin-Lake,2020-09-13T00:00:00.000,U,357
40470,Racine,2019-09-08T00:00:00.000,U,716
40150,Pulaski-Cermak,2021-05-09T00:00:00.000,U,260
41380,Bryn Mawr,2023-07-11T00:00:00.000,W,2148
40890,O'Hare Airport,2023-04-19T00:00:00.000,W,6775
41330,Montrose-O'Hare,2022-04-20T00:00:00.000,W,1058
41320,Belmont-North Main,2021-11-25T00:00:00.000,U,1667
40940,Halsted/63rd,2023-07-20T00:00:00.000,W,255
40390,Forest Park,2024-06-14T00:00:00.000,W,1235
41670,Conservatory,2021-03-25T00:00:00.000,W,459
41420,Addison-North Main,2024-07-23T00:00:00.000,W,11013
40400,Noyes,2023-07-18T00:00:00.000,W,534
40310,Western-Orange,2019-03-19T00:00:00.000,W,3769
40220,Western-Forest Park,2022-12-14T00:00:00.000,W,718
40140,Dempster-Skokie,2021-07-02T00:00:00.000,W,579
41160,Clinton-Lake,2023-03-21T00:00:00.000,W,2403
40610,Ridgeland,2024-11-13T00:00:00.000,W,801
40180,Oak Park-Forest Park,2024-04-08T00:00:00.000,W,594
40350,UIC-Halsted,2019-04-12T00:00:00.000,W,7185
40230,Cumberland,2024-11-28T00:00:00.000,U,788
40140,Dempster-Skokie,2024-07-13T00:00:00.000,A,580
40430,Clinton-Forest Park,2019-04-30T00:00:00.000,W,3485
40660,Armitage,2021-07-06T00:00:00.000,W,1394
40530,Diversey,2020-06-11T00:00:00.000,W,641
41410,Chicago/Milwaukee,2023-06-17T00:00:00.000,A,1294
40250,Kedzie-Homan-Forest Park,2021-07-12T00:00:00.000,W,775
41510,Morgan-Lake,2024-04-20T00:00:00.000,A,2263
41310,Paulina,2023-02-12T00:00:00.000,U,662
40790,Monroe/Dearborn,2022-04-04T00:00:00.000,W,2584
40420,Cicero-Cermak,2021-07-29T00:00:00.000,W,727
41670,Conservatory,2024-01-06T00:00:00.000,A,392
41000,Cermak-Chinatown,2024-12-20T00:00:00.000,W,2571
40650,North/Clybourn,2023-09-28T00:00:00.000,W,3341
40780,Central Park,2019-01-23T00:00:00.000,W,1122
40070,Jackson/Dearborn,2024-04-28T00:00:00.000,U,1344
40300,Indiana,2019-12-14T00:00:00.000,A,275
40290,Ashland/63rd,2021-01-25T00:00:00.000,W,370
40090,Damen-Brown,2022-04-23T00:00:00.000,A,1069
41380,Bryn Mawr,2021-09-15T00:00:00.000,W,1994
41180,Kedzie-Brown,2023-03-07T00:00:00.000,W,1187
40370,Washington/Dearborn,2021-10-18T00:00:00.000,W,5199
40980,Harlem-Forest Park,2022-08-04T00:00:00.000,W,477
40430,Clinton-Forest Park,2022-02-01T00:00:00.000,W,1032
40580,54th/Cermak,2024-04-21T00:00:00.000,U,653
41500,Montrose-Brown,2020-12-17T00:00:00.000,W,411
40720,East 63rd-Cottage Grove,2022-09-22T00:00:00.000,W,504
40910,63rd-Dan Ryan,2024-06-27T00:00:00.000,W,1475
41670,Conservatory,2023-06-17T00:00:00.000,A,539
41700,Washington/Wabash,2024-09-30T00:00:00.000,W,5963
41660,Lake/State,2024-09-04T00:00:00.000,W,11379
40330,Grand/State,2020-08-28T00:00:00.000,W,1905
40160,LaSalle/Van Buren,2019-06-02T00:00:00.000,U,367
40040,Quincy/Wells,2020-02-17T00:00:00.000,W,5195
41170,Garfield-Dan Ryan,2021-12-07T00:00:00.000,W,1322
40250,Kedzie-Homan-Forest Park,2024-04-10T00:00:00.000,W,902
41000,Cermak-Chinatown,2020-11-22T00:00:00.000,U,459
41300,Loyola,2021-11-27T00:00:00.000,A,1312
40010,Austin-Forest Park,2019-09-26T00:00:00.000,W,2140
40040,Quincy/Wells,2019-12-28T00:00:00.000,A,1275
40390,Forest Park,2020-01-18T00:00:00.000,A,938
40440,California-Cermak,2020-01-13T00:00:00.000,W,1350
41300,Loyola,2020-12-10T00:00:00.000,W,992
40250,Kedzie-Homan-Forest Park,2023-05-07T00:00:00.000,U,480
40510,Garfield-South Elevated,2024-09-24T00:00:00.000,W,749
41680,Oakton-Skokie,2020-08-13T00:00:00.000,W,234
40270,Main,2020-06-28T00:00:00.000,U,152
40450,95th/Dan Ryan,2024-06-16T00:00:00.000,U,2609
40270,Main,2022-01-20T00:00:00.000,W,364
41380,Bryn Mawr,2019-10-30T00:00:00.000,W,4453
40210,Damen-Cermak,2020-04-07T00:00:00.000,W,238
41690,Cermak-McCormick Place,2019-09-14T00:00:00.000,A,1313
40260,State/Lake,2022-11-13T00:00:00.000,U,3955
40190,Sox-35th-Dan Ryan,2024-01-25T00:00:00.000,W,1934
40400,Noyes,2024-07-04T00:00:00.000,U,233
40900,Howard,2020-09-29T00:00:00.000,W,1924
41180,Kedzie-Brown,2024-01-04T00:00:00.000,W,1123
40740,Western-Cermak,2022-08-15T00:00:00.000,W,682
41240,Addison-O'Hare,2020-09-20T00:00:00.000,U,285
40130,51st,2020-03-07T00:00:00.000,A,502
40320,Division/Milwaukee,2019-05-10T00:00:00.000,W,6726
41240,Addison-O'Hare,2020-05-18T00:00:00.000,W,384
41170,Garfield-Dan Ryan,2023-08-21T00:00:00.000,W,1530
40910,63rd-Dan Ryan,2021-05-25T00:00:00.000,W,1108
40270,Main,2023-09-12T00:00:00.000,W,637
41250,Central-Evanston,2019-12-22T00:00:00.000,U,234
40170,Ashland-Lake,2024-04-24T00:00:00.000,W,2017
40070,Jackson/Dearborn,2022-01-04T00:00:00.000,W,1388
40720,East 63rd-Cottage Grove,2022-08-06T00:00:00.000,A,16
40100,Morse,2022-02-21T00:00:00.000,W,1568
40360,Southport,2021-04-21T00:00:00.000,W,622
40340,Berwyn,2023-09-01T00:00:00.000,W,0
40750,Harlem-O'Hare,2022-01-28T00:00:00.000,W,990
40580,54th/Cermak,2021-01-28T00:00:00.000,W,774
40060,Belmont-O'Hare,2024-09-03T00:00:00.000,W,3540
40680,Adams/Wabash,2024-10-15T00:00:00.000,W,5442
41680,Oakton-Skokie,2022-06-11T00:00:00.000,A,229
40840,South Boulevard,2022-04-25T00:00:00.000,W,315
40240,79th,2020-06-08T00:00:00.000,W,1773
40360,Southport,2021-10-25T00:00:00.000,W,1146
41380,Bryn Mawr,2021-07-04T00:00:00.000,U,1476
40900,Howard,2020-10-05T00:00:00.000,W,1898
40970,Cicero-Forest Park,2021-12-29T00:00:00.000,W,498
41360,California-Lake,2019-05-19T00:00:00.000,U,388
40680,Adams/Wabash,2020-12-16T00:00:00.000,W,949
40850,Library,2023-08-22T00:00:00.000,W,2506
41220,Fullerton,2022-09-27T00:00:00.000,W,9658
40300,Indiana,2019-04-07T00:00:00.000,U,304
40840,South Boulevard,2020-01-26T00:00:00.000,U,269
40850,Library,2020-03-10T00:00:00.000,W,3918
40730,Washington/Wells,2020-07-12T00:00:00.000,U,243
41450,Chicago/State,2019-12-09T00:00:00.000,W,12951
40590,Damen/Milwaukee,2023-02-02T00:00:00.000,W,2946
40660,Armitage,2022-10-27T00:00:00.000,W,2838
41670,Conservatory,2020-04-23T00:00:00.000,W,277
41410,Chicago/Milwaukee,2024-10-29T00:00:00.000,W,2770
40660,Armitage,2020-07-29T00:00:00.000,W,556
40300,Indiana,2024-01-07T00:00:00.000,U,154
40840,South Boulevard,2019-05-04T00:00:00.000,A,413
40980,Harlem-Forest Park,2021-11-13T00:00:00.000,A,255
40360,Southport,2020-11-19T00:00:00.000,W,448
40550,Irving Park-O'Hare,2023-01-29T00:00:00.000,U,795
40420,Cicero-Cermak,2021-07-16T00:00:00.000,W,662
41410,Chicago/Milwaukee,2019-08-13T00:00:00.000,W,3905
40230,Cumberland,2022-01-18T00:00:00.000,W,1107
40990,69th,2020-09-07T00:00:00.000,U,1193
41510,Morgan-Lake,2021-04-28T00:00:00.000,W,936
41130,Halsted-Orange,2022-06-05T00:00:00.000,U,646
40340,Berwyn,2024-07-23T00:00:00.000,W,0
40050,Davis,2021-07-22T00:00:00.000,W,1335
41420,Addison-North Main,2020-02-15T00:00:00.000,A,3626
40960,Pulaski-Orange,2019-11-16T00:00:00.000,A,2095
40780,Central Park,2021-06-05T00:00:00.000,A,393
41290,Kimball,2021-12-29T00:00:00.000,W,1409
40650,North/Clybourn,2021-03-10T00:00:00.000,W,1330
40420,Cicero-Cermak,2023-11-29T00:00:00.000,W,870
40100,Morse,2019-03-31T00:00:00.000,U,2263
41150,Kedzie-Midway,2023-02-05T00:00:00.000,U,761
40680,Adams/Wabash,2019-03-30T00:00:00.000,A,2446
40430,Clinton-Forest Park,2021-08-22T00:00:00.000,U,762
40460,Merchandise Mart,2021-08-24T00:00:00.000,W,2360
41680,Oakton-Skokie,2024-02-23T00:00:00.000,W,392
40180,Oak Park-Forest Park,2024-12-29T00:00:00.000,U,141
41700,Washington/Wabash,2022-03-04T00:00:00.000,W,4590
41700,Washington/Wabash,2021-08-16T00:00:00.000,W,4617
40880,Thorndale,2022-08-11T00:00:00.000,W,1324
41220,Fullerton,2021-08-05T00:00:00.000,W,3999
40740,Western-Cermak,2021-08-24T00:00:00.000,W,592
40900,Howard,2024-10-23T00:00:00.000,W,3557
40590,Damen/Milwaukee,2019-02-18T00:00:00.000,W,4582
40250,Kedzie-Homan-Forest Park,2019-02-04T00:00:00.000,W,1742
41180,Kedzie-Brown,2021-05-25T00:00:00.000,W,692
40010,Austin-Forest Park,2019-08-23T00:00:00.000,W,1761
40360,Southport,2022-01-11T00:00:00.000,W,874
41350,Oak Park-Lake,2020-06-21T00:00:00.000,U,96
40010,Austin-Forest Park,2021-03-19T00:00:00.000,W,438
40260,State/Lake,2020-07-18T00:00:00.000,A,1861
40430,Clinton-Forest Park,2022-03-26T00:00:00.000,A,625
40020,Harlem-Lake,2023-06-28T00:00:00.000,W,1938
41290,Kimball,2022-12-10T00:00:00.000,A,1596
41490,Harrison,2020-12-14T00:00:00.000,W,476
40010,Austin-Forest Park,2024-05-10T00:00:00.000,W,585
40230,Cumberland,2023-05-19T00:00:00.000,W,1825
41080,47th-South Elevated,2021-03-21T00:00:00.000,U,232
41260,Austin-Lake,2024-02-10T00:00:00.000,A,521
40790,Monroe/Dearborn,2024-02-11T00:00:00.000,U,756
40920,Pulaski-Forest Park,2023-10-08T00:00:00.000,U,359
41660,Lake/State,2020-01-11T00:00:00.000,A,8223
41260,Austin-Lake,2022-05-30T00:00:00.000,U,418
40340,Berwyn,2019-12-23T00:00:00.000,W,2295
40700,Laramie,2021-11-21T00:00:00.000,U,226
40510,Garfield-South Elevated,2023-02-14T00:00:00.000,W,541
40030,Pulaski-Lake,2023-10-19T00:00:00.000,W,944
41400,Roosevelt,2019-12-28T00:00:00.000,A,5933
41020,Logan Square,2024-12-06T00:00:00.000,W,4076
40530,Diversey,2019-02-22T00:00:00.000,W,5525
40140,Dempster-Skokie,2021-12-11T00:00:00.000,A,386
40730,Washington/Wells,2019-01-29T00:00:00.000,W,7528
40010,Austin-Forest Park,2020-08-29T00:00:00.000,A,335
41480,Western-Brown,2021-03-08T00:00:00.000,W,908
40350,UIC-Halsted,2022-11-27T00:00:00.000,U,717
41210,Wellington,2024-06-16T00:00:00.000,U,660
40190,Sox-35th-Dan Ryan,2019-10-21T00:00:00.000,W,3765
40270,Main,2021-06-28T00:00:00.000,W,413
40720,East 63rd-Cottage Grove,2021-11-12T00:00:00.000,W,460
40890,O'Hare Airport,2024-04-10T00:00:00.000,W,7456
40810,Medical Center,2024-12-19T00:00:00.000,W,1264
40020,Harlem-Lake,2019-08-22T00:00:00.000,W,3896
41160,Clinton-Lake,2022-08-02T00:00:00.000,W,2276
40460,Merchandise Mart,2019-12-20T00:00:00.000,W,6609
40560,Jackson/State,2022-07-31T00:00:00.000,U,4388
40530,Diversey,2022-05-23T00:00:00.000,W,2255
40330,Grand/State,2019-10-31T00:00:00.000,W,8236
41440,Addison-Brown,2021-03-22T00:00:00.000,W,342
41290,Kimball,2022-08-07T00:00:00.000,U,1234
41690,Cermak-McCormick Place,2022-09-16T00:00:00.000,W,1615
40340,Berwyn,2022-04-28T00:00:00.000,W,0
41460,Irving Park-Brown,2019-02-21T00:00:00.000,W,3429
40090,Damen-Brown,2021-03-03T00:00:00.000,W,541
41400,Roosevelt,2021-01-17T00:00:00.000,U,1448
40050,Davis,2023-07-26T00:00:00.000,W,1657
40240,79th,2023-01-09T00:00:00.000,W,2455
40370,Washington/Dearborn,2022-10-01T00:00:00.000,A,4493
40890,O'Hare Airport,2021-12-08T00:00:00.000,W,4994
40520,Foster,2022-03-01T00:00:00.000,W,346
41330,Montrose-O'Hare,2023-08-04T00:00:00.000,W,1435
40890,O'Hare Airport,2022-09-01T00:00:00.000,W,8793
41330,Montrose-O'Hare,2019-04-30T00:00:00.000,W,2590
40600,Kostner,2020-07-21T00:00:00.000,W,204
41060,Ashland-Orange,2024-03-08T00:00:00.000,W,1007
40940,Halsted/63rd,2022-10-11T00:00:00.000,W,306
40100,Morse,2020-09-01T00:00:00.000,W,1285
40450,95th/Dan Ryan,2019-11-02T00:00:00.000,A,5456
40360,Southport,2022-04-26T00:00:00.000,W,1641
41280,Jefferson Park,2022-07-31T00:00:00.000,U,2083
40490,Grand/Milwaukee,2020-12-16T00:00:00.000,W,466
40310,Western-Orange,2019-02-14T00:00:00.000,W,3803
40530,Diversey,2023-08-29T00:00:00.000,W,3356
40710,Chicago/Franklin,2024-07-15T00:00:00.000,W,3831
41680,Oakton-Skokie,2022-03-04T00:00:00.000,W,391
40490,Grand/Milwaukee,2020-05-10T00:00:00.000,U,144
41150,Kedzie-Midway,2022-12-01T00:00:00.000,W,2251
41080,47th-South Elevated,2019-08-14T00:00:00.000,W,1056
40160,LaSalle/Van Buren,2022-03-14T00:00:00.000,W,1061
40900,Howard,2020-10-31T00:00:00.000,A,1508
40270,Main,2020-10-03T00:00:00.000,A,300
40120,35th/Archer,2019-09-08T00:00:00.000,U,1331
41020,Logan Square,2020-06-12T00:00:00.000,W,846
40600,Kostner,2021-03-30T00:00:00.000,W,175
40670,Western/Milwaukee,2020-03-17T00:00:00.000,W,1144
40870,Francisco,2021-12-28T00:00:00.000,W,393
40270,Main,2020-11-19T00:00:00.000,W,241
40320,Division/Milwaukee,2024-02-03T00:00:00.000,A,2441
40270,Main,2024-08-13T00:00:00.000,W,621
41260,Austin-Lake,2023-05-26T00:00:00.000,W,973
40760,Granville,2023-05-23T00:00:00.000,W,1882
40340,Berwyn,2023-03-18T00:00:00.000,A,0
40070,Jackson/Dearborn,2021-10-02T00:00:00.000,A,1507
40040,Quincy/Wells,2023-03-29T00:00:00.000,W,4449
40450,95th/Dan Ryan,2022-05-30T00:00:00.000,U,2564
40220,Western-Forest Park,2022-08-26T00:00:00.000,W,908
40070,Jackson/Dearborn,2024-04-26T00:00:00.000,W,2951
40060,Belmont-O'Hare,2021-02-21T00:00:00.000,U,718
41260,Austin-Lake,2020-01-06T00:00:00.000,W,1602
41430,87th,2021-05-14T00:00:00.000,W,1382
40670,Western/Milwaukee,2020-01-12T00:00:00.000,U,1443
41330,Montrose-O'Hare,2019-12-15T00:00:00.000,U,875
40990,69th,2020-02-29T00:00:00.000,A,2683
40010,Austin-Forest Park,2024-10-04T00:00:00.000,W,593
41250,Central-Evanston,2022-08-03T00:00:00.000,W,365
40760,Granville,2022-03-07T00:00:00.000,W,1455
41070,Kedzie-Lake,2021-07-26T00:00:00.000,W,456
41130,Halsted-Orange,2024-08-27T00:00:00.000,W,1964
41420,Addison-North Main,2021-07-10T00:00:00.000,A,12307
41440,Addison-Brown,2021-11-16T00:00:00.000,W,1107
40380,Clark/Lake,2023-09-17T00:00:00.000,U,4171
40440,California-Cermak,2024-08-17T00:00:00.000,A,694
40670,Western/Milwaukee,2022-10-26T00:00:00.000,W,3219
40180,Oak Park-Forest Park,2020-08-01T00:00:00.000,A,163
40720,East 63rd-Cottage Grove,2019-10-21T00:00:00.000,W,922
41170,Garfield-Dan Ryan,2022-03-20T00:00:00.000,U,744
40330,Grand/State,2022-01-01T00:00:00.000,A,4761
41030,Polk,2024-06-03T00:00:00.000,W,2267
40420,Cicero-Cermak,2022-06-30T00:00:00.000,W,759
40070,Jackson/Dearborn,2023-09-19T00:00:00.000,W,4009
40180,Oak Park-Forest Park,2020-01-05T00:00:00.000,U,342
40510,Garfield-South Elevated,2020-02-03T00:00:00.000,W,1044
41450,Chicago/State,2019-07-30T00:00:00.000,W,14429
40660,Armitage,2024-08-14T00:00:00.000,W,2595
41430,87th,2020-06-20T00:00:00.000,A,791
40440,California-Cermak,2019-12-18T00:00:00.000,W,1323
41200,Argyle,2021-06-30T00:00:00.000,W,1664
40320,Division/Milwaukee,2023-07-07T00:00:00.000,W,2880
40650,North/Clybourn,2020-05-21T00:00:00.000,W,523
40280,Central-Lake,2021-04-27T00:00:00.000,W,877
41660,Lake/State,2022-07-19T00:00:00.000,W,9025
41270,43rd,2019-08-08T00:00:00.000,W,1084
40580,54th/Cermak,2022-09-07T00:00:00.000,W,1591
40130,51st,2023-04-29T00:00:00.000,A,378
41330,Montrose-O'Hare,2021-08-15T00:00:00.000,U,339
41340,LaSalle,2023-01-30T00:00:00.000,W,1556
40830,18th,2021-09-25T00:00:00.000,A,934
41440,Addison-Brown,2023-06-22T00:00:00.000,W,1126
40680,Adams/Wabash,2024-05-04T00:00:00.000,A,2408
40880,Thorndale,2021-11-23T00:00:00.000,W,1390
41070,Kedzie-Lake,2020-11-24T00:00:00.000,W,407
41690,Cermak-McCormick Place,2022-07-08T00:00:00.000,W,914
40880,Thorndale,2019-05-01T00:00:00.000,W,3013
41700,Washington/Wabash,2021-10-10T00:00:00.000,U,4693
41270,43rd,2020-10-13T00:00:00.000,W,368
41060,Ashland-Orange,2022-07-26T00:00:00.000,W,971
41330,Montrose-O'Hare,2020-07-20T00:00:00.000,W,403
40710,Chicago/Franklin,2019-06-22T00:00:00.000,A,2774
40980,Harlem-Forest Park,2019-07-28T00:00:00.000,U,465
41190,Jarvis,2021-02-02T00:00:00.000,W,465
41320,Belmont-North Main,2021-03-13T00:00:00.000,A,2920
40990,69th,2022-02-15T00:00:00.000,W,1883
41480,Western-Brown,2021-07-01T00:00:00.000,W,1543
40910,63rd-Dan Ryan,2021-07-27T00:00:00.000,W,1090
41210,Wellington,2021-10-04T00:00:00.000,W,1242
40570,California/Milwaukee,2019-04-27T00:00:00.000,A,2258
41050,Linden,2023-09-12T00:00:00.000,W,526
41450,Chicago/State,2020-10-17T00:00:00.000,A,2906
40510,Garfield-South Elevated,2019-02-25T00:00:00.000,W,945
41220,Fullerton,2024-07-06T00:00:00.000,A,4886
41290,Kimball,2023-12-25T00:00:00.000,U,629
40040,Quincy/Wells,2024-03-16T00:00:00.000,A,2324
40870,Francisco,2020-08-08T00:00:00.000,A,304
40530,Diversey,2021-11-16T00:00:00.000,W,2730
41320,Belmont-North Main,2022-12-08T00:00:00.000,W,6180
40590,Damen/Milwaukee,2020-03-01T00:00:00.000,U,2990
40600,Kostner,2021-10-31T00:00:00.000,U,92
41680,Oakton-Skokie,2023-01-05T00:00:00.000,W,430
40020,Harlem-Lake,2024-10-31T00:00:00.000,W,2034
40780,Central Park,2021-02-02T00:00:00.000,W,361
40720,East 63rd-Cottage Grove,2019-06-22T00:00:00.000,A,636
41000,Cermak-Chinatown,2022-07-17T00:00:00.000,U,2820
40520,Foster,2022-09-11T00:00:00.000,U,202
40870,Francisco,2021-06-10T00:00:00.000,W,559
41070,Kedzie-Lake,2023-03-26T00:00:00.000,U,315
41500,Montrose-Brown,2023-05-14T00:00:00.000,U,547
41140,King Drive,2023-07-05T00:00:00.000,W,216
40070,Jackson/Dearborn,2019-02-19T00:00:00.000,W,7642
41440,Addison-Brown,2024-02-07T00:00:00.000,W,1307
40510,Garfield-South Elevated,2024-12-06T00:00:00.000,W,632
41060,Ashland-Orange,2021-07-27T00:00:00.000,W,809
40090,Damen-Brown,2024-04-29T00:00:00.000,W,1414
41290,Kimball,2022-04-27T00:00:00.000,W,2179
40800,Sedgwick,2022-12-28T00:00:00.000,W,1061
41050,Linden,2022-01-06T00:00:00.000,W,220
40940,Halsted/63rd,2022-05-27T00:00:00.000,W,233
40120,35th/Archer,2019-06-03T00:00:00.000,W,2934
41300,Loyola,2021-04-30T00:00:00.000,W,1705
40900,Howard,2022-09-13T00:00:00.000,W,2904
41060,Ashland-Orange,2019-11-02T00:00:00.000,A,914
41440,Addison-Brown,2022-11-26T00:00:00.000,A,392
40150,Pulaski-Cermak,2020-11-06T00:00:00.000,W,521
40180,Oak Park-Forest Park,2021-07-27T00:00:00.000,W,483
40100,Morse,2024-12-19T00:00:00.000,W,2466
40550,Irving Park-O'Hare,2019-09-05T00:00:00.000,W,4704
41490,Harrison,2024-09-14T00:00:00.000,A,2733
40360,Southport,2024-11-01T00:00:00.000,W,1858
41290,Kimball,2023-12-20T00:00:00.000,W,2374
40780,Central Park,2022-05-25T00:00:00.000,W,666
41030,Polk,2023-02-16T00:00:00.000,W,1364
40700,Laramie,2024-05-13T00:00:00.000,W,586
40760,Granville,2021-08-11T00:00:00.000,W,1268
41050,Linden,2024-10-19T00:00:00.000,A,413
41670,Conservatory,2024-09-03T00:00:00.000,W,522
40120,35th/Archer,2023-04-15T00:00:00.000,A,1011
40180,Oak Park-Forest Park,2021-01-25T00:00:00.000,W,223
